Id,ActivityDate,TotalSteps,Calories,VeryActiveMinutes,SedentaryMinutes,Key,TotalMinutesAsleep,TotalTimeInBed
7086361926,8/5/2016,10677,2534,32,695,70863619262016-8-5,0,0
7086361926,9/5/2016,13566,2960,67,743,70863619262016-9-5,0,0
7086361926,10/5/2016,14433,2800,72,1182,70863619262016-10-5,0,0
7086361926,11/5/2016,9572,2735,57,757,70863619262016-11-5,0,0
7086361926,12/5/2016,3789,1199,5,343,70863619262016-12-5,0,0
8053475328,12/4/2016,18060,3186,116,1193,80534753282016-12-4,0,0
8053475328,4/13/2016,16433,3140,95,1177,80534753282016-4-13,0,0
8053475328,4/14/2016,20159,3411,119,1123,80534753282016-4-14,0,0
8053475328,4/15/2016,20669,3410,132,1142,80534753282016-4-15,0,0
8053475328,4/16/2016,14549,2867,96,1255,80534753282016-4-16,0,0
8053475328,4/17/2016,18827,3213,111,1113,80534753282016-4-17,0,0
8053475328,4/18/2016,17076,3133,102,1137,80534753282016-4-18,0,0
8053475328,4/19/2016,15929,3114,90,1152,80534753282016-4-19,0,0
8053475328,4/20/2016,15108,3043,89,695,80534753282016-4-20,486,493
8053475328,4/21/2016,16057,3103,100,1164,80534753282016-4-21,0,0
8053475328,4/22/2016,10520,2655,60,1260,80534753282016-4-22,0,0
8053475328,4/23/2016,22359,3554,125,741,80534753282016-4-23,331,337
8053475328,4/24/2016,22988,3577,129,1096,80534753282016-4-24,0,0
8053475328,4/25/2016,20500,3403,118,1104,80534753282016-4-25,0,0
8053475328,4/26/2016,12685,2846,68,1182,80534753282016-4-26,0,0
8053475328,4/27/2016,12422,2852,60,1187,80534753282016-4-27,0,0
8053475328,4/28/2016,15447,3062,90,1188,80534753282016-4-28,0,0
8053475328,4/29/2016,12315,2794,58,1215,80534753282016-4-29,0,0
8053475328,4/30/2016,7135,2408,27,1281,80534753282016-4-30,0,0
8053475328,1/5/2016,1170,1886,0,1389,80534753282016-1-5,0,0
8053475328,2/5/2016,1969,1988,0,1345,80534753282016-2-5,0,0
8053475328,3/5/2016,15484,3023,87,1166,80534753282016-3-5,0,0
8053475328,4/5/2016,14581,2918,89,1220,80534753282016-4-5,0,0
8053475328,5/5/2016,14990,2950,93,1208,80534753282016-5-5,0,0
8053475328,6/5/2016,13953,2859,90,1245,80534753282016-6-5,0,0
8053475328,7/5/2016,19769,3331,121,1076,80534753282016-7-5,0,0
8053475328,8/5/2016,22026,3589,125,1073,80534753282016-8-5,0,0
8053475328,9/5/2016,12465,2765,66,1214,80534753282016-9-5,0,0
8053475328,10/5/2016,14810,2926,96,1219,80534753282016-10-5,0,0
8053475328,11/5/2016,12209,2809,60,1189,80534753282016-11-5,0,0
8053475328,12/5/2016,4998,1505,28,839,80534753282016-12-5,0,0
8253242879,12/4/2016,9033,2044,40,1244,82532428792016-12-4,0,0
8253242879,4/13/2016,8053,1935,35,1298,82532428792016-4-13,0,0
8253242879,4/14/2016,5234,1705,29,1362,82532428792016-4-14,0,0
8253242879,4/15/2016,2672,1632,0,1335,82532428792016-4-15,0,0
8253242879,4/16/2016,9256,1880,6,1268,82532428792016-4-16,0,0
8253242879,4/17/2016,10204,2112,41,1237,82532428792016-4-17,0,0
8253242879,4/18/2016,5151,1829,16,1278,82532428792016-4-18,0,0
8253242879,4/19/2016,4212,1763,0,1276,82532428792016-4-19,0,0
8253242879,4/20/2016,6466,1931,5,1201,82532428792016-4-20,0,0
8253242879,4/21/2016,11268,2218,49,1199,82532428792016-4-21,0,0
8253242879,4/22/2016,2824,1651,0,1320,82532428792016-4-22,0,0
8253242879,4/23/2016,9282,2132,30,1193,82532428792016-4-23,0,0
8253242879,4/24/2016,8905,1976,41,1313,82532428792016-4-24,0,0
8253242879,4/25/2016,6829,1909,7,1261,82532428792016-4-25,0,0
8253242879,4/26/2016,4562,1813,19,1299,82532428792016-4-26,0,0
8253242879,4/27/2016,10232,2008,45,1286,82532428792016-4-27,0,0
8253242879,4/28/2016,2718,1580,11,1393,82532428792016-4-28,0,0
8253242879,4/29/2016,6260,1854,16,1257,82532428792016-4-29,0,0
8253242879,4/30/2016,0,0,0,1440,82532428792016-4-30,0,0
8378563200,12/4/2016,7626,3635,65,723,83785632002016-12-4,0,0
8378563200,4/13/2016,12386,4079,116,680,83785632002016-4-13,447,487
8378563200,4/14/2016,13318,4163,123,699,83785632002016-4-14,424,455
8378563200,4/15/2016,14461,3666,60,729,83785632002016-4-15,513,533
8378563200,4/16/2016,11207,3363,64,563,83785632002016-4-16,611,689
8378563200,4/17/2016,2132,2572,0,599,83785632002016-4-17,525,591
8378563200,4/18/2016,13630,4157,117,720,83785632002016-4-18,398,451
8378563200,4/19/2016,13070,4092,120,737,83785632002016-4-19,387,421
8378563200,4/20/2016,9388,3787,82,763,83785632002016-4-20,381,409
8378563200,4/21/2016,15148,4236,137,677,83785632002016-4-21,396,417
8378563200,4/22/2016,12200,4044,113,769,83785632002016-4-22,441,469
8378563200,4/23/2016,5709,2908,19,740,83785632002016-4-23,565,591
8378563200,4/24/2016,3703,2741,0,734,83785632002016-4-24,458,492
8378563200,4/25/2016,12405,4005,117,692,83785632002016-4-25,388,402
8378563200,4/26/2016,16208,3763,90,593,83785632002016-4-26,550,584
8378563200,4/27/2016,7359,3061,4,676,83785632002016-4-27,531,600
8378563200,4/28/2016,5417,2884,11,711,83785632002016-4-28,506,556
8378563200,4/29/2016,6175,2982,3,767,83785632002016-4-29,527,562
8378563200,4/30/2016,2946,2660,0,780,83785632002016-4-30,468,555
8378563200,1/5/2016,11419,3369,71,669,83785632002016-1-5,0,0
8378563200,2/5/2016,6064,3491,63,802,83785632002016-2-5,0,0
8378563200,3/5/2016,8712,3784,71,822,83785632002016-3-5,0,0
8378563200,4/5/2016,7875,3110,19,680,83785632002016-4-5,0,0
8378563200,5/5/2016,8567,3783,66,764,83785632002016-5-5,381,417
8378563200,6/5/2016,7045,3644,74,831,83785632002016-6-5,0,0
8378563200,7/5/2016,4468,2799,0,851,83785632002016-7-5,0,0
8378563200,8/5/2016,2943,2685,0,621,83785632002016-8-5,0,0
8378563200,9/5/2016,8382,3721,71,772,83785632002016-9-5,0,0
8378563200,10/5/2016,6582,3586,63,840,83785632002016-10-5,0,0
8378563200,11/5/2016,9143,3788,72,763,83785632002016-11-5,0,0
8378563200,12/5/2016,4561,1976,8,433,83785632002016-12-5,0,0
8583815059,12/4/2016,5014,2650,0,1237,85838150592016-12-4,0,0
8583815059,4/13/2016,5571,2654,2,1252,85838150592016-4-13,0,0
8583815059,4/14/2016,3135,2443,0,1306,85838150592016-4-14,0,0
8583815059,4/15/2016,3430,2505,0,1375,85838150592016-4-15,0,0
8583815059,4/16/2016,5319,2693,0,1440,85838150592016-4-16,0,0
8583815059,4/17/2016,3008,2439,0,1440,85838150592016-4-17,0,0
8583815059,4/18/2016,3864,2536,4,1309,85838150592016-4-18,0,0
8583815059,4/19/2016,5697,2668,7,1257,85838150592016-4-19,0,0
8583815059,4/20/2016,5273,2647,0,1246,85838150592016-4-20,0,0
8583815059,4/21/2016,8538,2883,35,1229,85838150592016-4-21,0,0
8583815059,4/22/2016,8687,2944,4,1170,85838150592016-4-22,0,0
8583815059,4/23/2016,9423,3012,7,1151,85838150592016-4-23,0,0
8583815059,4/24/2016,8286,2889,2,1188,85838150592016-4-24,0,0
8583815059,4/25/2016,4503,2547,18,1294,85838150592016-4-25,0,0
8583815059,4/26/2016,10499,3093,1,1134,85838150592016-4-26,0,0
8583815059,4/27/2016,12474,3142,77,1229,85838150592016-4-27,0,0
8583815059,4/28/2016,6174,2757,0,1209,85838150592016-4-28,0,0
8583815059,4/29/2016,15168,3513,46,1069,85838150592016-4-29,0,0
8583815059,4/30/2016,10085,3164,2,1093,85838150592016-4-30,0,0
8583815059,1/5/2016,4512,2596,10,1311,85838150592016-1-5,0,0
8583815059,2/5/2016,8469,2894,0,1440,85838150592016-2-5,0,0
8583815059,3/5/2016,12015,3212,0,1440,85838150592016-3-5,0,0
8583815059,4/5/2016,3588,2516,0,1440,85838150592016-4-5,0,0
8583815059,5/5/2016,12427,3266,0,1370,85838150592016-5-5,0,0
8583815059,6/5/2016,5843,2683,2,1250,85838150592016-6-5,0,0
8583815059,7/5/2016,6117,2810,0,1190,85838150592016-7-5,0,0
8583815059,8/5/2016,9217,2940,3,1183,85838150592016-8-5,0,0
8583815059,9/5/2016,9877,2947,66,1260,85838150592016-9-5,0,0
8583815059,10/5/2016,8240,2846,9,1226,85838150592016-10-5,0,0
8583815059,11/5/2016,8701,2804,5,1106,85838150592016-11-5,0,0
8583815059,12/5/2016,0,0,0,1440,85838150592016-12-5,0,0
8792009665,12/4/2016,2564,2044,0,831,87920096652016-12-4,0,0
8792009665,4/13/2016,1320,1934,0,806,87920096652016-4-13,531,552
8792009665,4/14/2016,1219,1963,0,853,87920096652016-4-14,486,503
8792009665,4/15/2016,2483,2009,0,937,87920096652016-4-15,363,377
8792009665,4/16/2016,244,1721,0,1428,87920096652016-4-16,0,0
8792009665,4/17/2016,0,1688,0,1440,87920096652016-4-17,0,0
8792009665,4/18/2016,0,1688,0,1440,87920096652016-4-18,0,0
8792009665,4/19/2016,0,1688,0,1440,87920096652016-4-19,0,0
8792009665,4/20/2016,3147,2188,0,744,87920096652016-4-20,528,547
8792009665,4/21/2016,144,1720,0,1431,87920096652016-4-21,0,0
8792009665,4/22/2016,4068,2419,1,817,87920096652016-4-22,391,407
8792009665,4/23/2016,5245,2748,8,795,87920096652016-4-23,339,360
8792009665,4/24/2016,400,1799,3,1410,87920096652016-4-24,0,0
8792009665,4/25/2016,0,1688,0,1440,87920096652016-4-25,0,0
8792009665,4/26/2016,1321,1928,0,1360,87920096652016-4-26,0,0
8792009665,4/27/2016,1758,2067,0,900,87920096652016-4-27,423,428
8792009665,4/28/2016,6157,2780,0,714,87920096652016-4-28,402,416
8792009665,4/29/2016,8360,3101,6,634,87920096652016-4-29,398,406
8792009665,4/30/2016,7174,2896,10,749,87920096652016-4-30,343,360
8792009665,1/5/2016,1619,1962,0,834,87920096652016-1-5,0,0
8792009665,2/5/2016,1831,2015,0,916,87920096652016-2-5,0,0
8792009665,3/5/2016,2421,2297,0,739,87920096652016-3-5,0,0
8792009665,4/5/2016,2283,2067,0,848,87920096652016-4-5,0,0
8792009665,5/5/2016,0,1688,0,1440,87920096652016-5-5,0,0
8792009665,6/5/2016,0,1688,0,1440,87920096652016-6-5,0,0
8792009665,7/5/2016,0,1688,0,1440,87920096652016-7-5,0,0
8792009665,8/5/2016,0,1688,0,1440,87920096652016-8-5,0,0
8792009665,9/5/2016,0,1688,0,1440,87920096652016-9-5,0,0
8792009665,10/5/2016,0,57,0,48,87920096652016-10-5,0,0
8877689391,12/4/2016,23186,3921,85,1036,88776893912016-12-4,0,0
8877689391,4/13/2016,15337,3566,108,1098,88776893912016-4-13,0,0
8877689391,4/14/2016,21129,3793,68,1061,88776893912016-4-14,0,0
8877689391,4/15/2016,13422,3934,106,1052,88776893912016-4-15,0,0
8877689391,4/16/2016,29326,4547,94,888,88776893912016-4-16,0,0
8877689391,4/17/2016,15118,3545,58,1060,88776893912016-4-17,0,0
8877689391,4/18/2016,11423,2761,29,1215,88776893912016-4-18,0,0
8877689391,4/19/2016,18785,3676,82,1131,88776893912016-4-19,0,0
8877689391,4/20/2016,19948,3679,73,1123,88776893912016-4-20,0,0
8877689391,4/21/2016,19377,3659,82,1119,88776893912016-4-21,0,0
8877689391,4/22/2016,18258,3427,61,1141,88776893912016-4-22,0,0
8877689391,4/23/2016,11200,3891,102,1032,88776893912016-4-23,0,0
8877689391,4/24/2016,16674,3455,64,1148,88776893912016-4-24,0,0
8877689391,4/25/2016,12986,3802,113,1101,88776893912016-4-25,0,0
8877689391,4/26/2016,11101,2860,22,1157,88776893912016-4-26,0,0
8877689391,4/27/2016,23629,3808,93,1104,88776893912016-4-27,0,0
8877689391,4/28/2016,14890,3060,58,1143,88776893912016-4-28,0,0
8877689391,4/29/2016,9733,2698,18,1207,88776893912016-4-29,0,0
8877689391,4/30/2016,27745,4398,124,1089,88776893912016-4-30,0,0
8877689391,1/5/2016,10930,2786,36,1226,88776893912016-1-5,0,0
8877689391,2/5/2016,4790,2189,0,1335,88776893912016-2-5,0,0
8877689391,3/5/2016,10818,2817,19,1189,88776893912016-3-5,0,0
8877689391,4/5/2016,18193,3477,66,1154,88776893912016-4-5,0,0
8877689391,5/5/2016,14055,3052,67,1170,88776893912016-5-5,0,0
8877689391,6/5/2016,21727,4015,96,1095,88776893912016-6-5,0,0
8877689391,7/5/2016,12332,4142,105,1036,88776893912016-7-5,0,0
8877689391,8/5/2016,10686,2847,17,1174,88776893912016-8-5,0,0
8877689391,9/5/2016,20226,3710,73,1131,88776893912016-9-5,0,0
8877689391,10/5/2016,10733,2832,18,1187,88776893912016-10-5,0,0
8877689391,11/5/2016,21420,3832,88,1127,88776893912016-11-5,0,0
8877689391,12/5/2016,8064,1849,23,770,88776893912016-12-5,0,0
